id_encuesta;dni;fecha_llamada;hora_llamada;comunidad;edad;sexo;producto_contratado;importe_ultima_factura;satisfaccion_1_10;recomendaria;num_incidencias_previas;tipo_primera_incidencia;duracion_llamada_seg;operador
10695;57405010H;16/05/2025;19:07;MADRID;50;1;FIBRA 600;168,49;;SI;;;286;Luciano Gómez
10724;55819600G;2025-02-17;15:09;madrid;45;m;FIBRA 600;98.05;5;Sí;1;AVERIA TECNICA;151;Gertrudis Pérez
11080;13257441E;14/12/2025;11:00;Cataluña;34;H;tv premium;107.52;2;s;1;Avería técnica;264;Menchu Rodríguez
10147;62657294V;14/04/2026;16:58;MADRID;44;h;Móvil 50GB;85,23 €;2;;2;Instalación;852;Gertrudis Pérez
10541;53021756M;2026-05-13;14:35;Comunidad Valenciana;53;1;MOVIL 20GB;147,24;7;Sí;0;;126;Menchu Rodriguez
10698;42312910H;11/12/2025;10:08;Comunidad de Madrid;60;2;MOVIL 20GB;15114;;N;1;AVERIA TECNICA;885;Luciano Gómez
11033;88887802Q;11/02/2026;18:59;Cataluña;81;h;tv premium;;5;Sí;1;Portabilidad;854;Menchu Rodriguez
11126;17657291E;2025-09-16;13:49;CLM;28;Mujer;Fibra 600Mb;112.20;3;;0;;11200;Luciano Gómez
10153;17957944H;02-10-26;13:19;C. Valenciana;75;Hombre;tv premium;13948;8;;4;AVERIA TECNICA;7;Ana Ruiz
10401;49463217D;2025-06-16;12:45;Castilla La Mancha ;87;Mujer;tv premium;74,89;6;No;4;Atención al cliente;572;Manuel Sánchez
90757;89074732F;2026-01-28;16:52;CLM;24;Mujer;Móvil 20GB;3730;2;n;0;;267;Luciano Gómez
10341;73216345K;2025-01-21;16:47;Castilla-La Mancha;;M;tv premium;145,44;7;n;;;101;Ana Ruiz
10412;76448795R;12/01/2025;17:12;andalucía;30;m;FIBRA + MOVIL;76,10;4;s;0;;134;Menchu Rodríguez
10363;99161678A;25/11/2026;19:22;ANDALUCIA;48;Mujer;MOVIL 20GB;171,32;2;s;0;;892;Federico Álvarez
10476;64083331J;2025-03-04;12:26;C. Valenciana;75;Hombre;FIBRA + MOVIL;165,38;4;N;0;;475;Federico Álvarez
10817;54022423Y;2025-02-20;09:11;Madrid;;1;FIBRA + MOVIL;;3;Sí;2;Portabilidad;250;Federico Álvarez
11128;94503095G;10-06-25;16:29;CLM;18;m;TV Premium;59,62;6;No;2;Portabilidad;385;Federico Álvarez
10367;38160563A;09-06-25;09:48;Madrid;28;h;Móvil 20GB;116,62;3;S;1;;4;Ana Ruiz
10239;48452177Z;01/04/2025;14:50;CASTILLA LA MANCHA;42;H;TV Premium;;9;S;0;;826;Manuel Sánchez
10378;78089555W;23/04/2025;14:30;ANDALUCIA;87;H;Móvil 20GB;171.89;1;SI;4;Portabilidad;648;Menchu Rodríguez
10127;48338690M;11/02/2025;09:02;Catalunya;88;H;FIBRA 600;;;n;0;;668;Menchu Rodríguez
10281;30994210A;20-04-26;14:13;Comunidad de Madrid;88;m;Fibra+Móvil;52,01;4;NO;;;171;Ana Ruiz
10273;91501148F;01-08-25;21:14;ANDALUCIA;58;M;FIBRA + MOVIL;158,11;7;S;0;;730;Manuel Sánchez
11063;89048129Z;25/12/2026;10:07;Castilla La Mancha ;199;H;Fibra 600Mb;145,24;9;n;2;AVERIA TECNICA;581;Federico Álvarez
10343;95139525E;22/07/2026;20:09;Comunidad de Madrid;86;Hombre;Fibra600;161,97;9;Sí;2;Instalación;480;Manuel Sánchez
10306;49061244R;19/02/2026;14:04;andalucía;71;Mujer;Móvil 20GB;156,64;2;;1;Portabilidad;773;Menchu Rodriguez
10061;64520124R;05/11/2026;13:14;andalucía;77;Mujer;Fibra 600Mb;;7;Sí;3;Atención al cliente;100;Gertrudis Pérez
10136;28057322L;2025-12-10;09:45;Andalucía;58;m;FIBRA + MOVIL;168,26 €;;No;1;;323;Menchu Rodríguez
10458;18325392B;25/07/2026;16:16;castilla la mancha;81;H;Fibra 600Mb;107.41;3;Sí;3;AVERIA TECNICA;806;Luciano Gómez
10094;41298022W;08/11/2026;08:40;VALENCIA;74;Mujer;FIBRA 600;84,71;7;s;0;;269;Federico Álvarez
10165;24451504M;24/08/2025;10:01;Castilla la Mancha;86;m;Fibra 600Mb;49,72;5;s;1;Avería técnica;151;Federico Álvarez
10472;51382703L;2026-05-06;12:50;CASTILLA LA MANCHA;56;h;Móvil 50GB;26,65;3;n;1;Atención al cliente;185;Federico Álvarez
11151;77761503V;19/11/2026;15:28;MADRID;64;1;Móvil 20GB;92.45;5;s;2;Atención al cliente;4;Gertrudis Pérez
10923;97915306K;23/06/2025;17:10;Castilla La Mancha ;18;Mujer;Móvil 50GB;51.82;10;S;2;;895;Ana Ruiz
10798;20907492F;01/11/2025;21:45;MADRID;30;M;Fibra+Móvil;61,79;9;n;;;406;Luciano Gómez
11166;70444520D;14-09-25;16:28;cataluña;46;Mujer;Móvil 50GB;99.59;;;0;;701;Menchu Rodriguez
11018;96263131N;03/04/2025;16:34;andalucía;60;M;TV Premium;28,93 €;3;NO;0;;53;Ana Ruiz
11003;71717839T;05/08/2025;11:59;Andalucia;199;H;TV Premium;153,64 €;3;s;0;;612;Federico Álvarez
10414;74730008K;09/07/2025;15:12;valencia;74;Hombre;tv premium;108,76 €;6;s;0;;697;Federico Álvarez
10631;14350588E;06/19/2026;12:24;CATALUÑA;23;Hombre;tv premium;149,22 €;5;No;3;Avería técnica;616;Manuel Sánchez
10494;29460218G;04-04-26;17:56;Catalunya;0;H;Fibra600;181,30;10;s;1;facturacion;83;Menchu Rodríguez
10365;25150408P;2026-04-05;20:29;castilla la mancha;999;m;MOVIL 20GB;63.65;6;N;0;;130;Federico Álvarez
10955;71645340V;2026-12-22;09:08;C. Madrid;61;m;Fibra 600Mb;119,82;3;S;0;;11200;Federico Álvarez
11134;16508690X;17/08/2026;17:17;Catalunya;45;H;MOVIL 20GB;81,59;;SI;0;;586;Luciano Gómez
10746;12186813G;22/05/2025;16:00;CATALUÑA;0;m;Fibra 600Mb;178.99;10;;1;AVERIA TECNICA;664;Federico Álvarez
10120;45590319K;2025-06-15;13:56;Castilla La Mancha ;;M;Fibra+Móvil;84.87;1;No;;;639;Manuel Sánchez
10392;68770569A;27/09/2026;10:52;andalucía;49;M;TV Premium;26,71 €;3;n;1;Facturación;151;Luciano Gómez
10807;33136628D;2026-11-06;08:57;Castilla la Mancha;66;h;FIBRA 600;187,80 €;1;s;4;;629;Gertrudis Pérez
10971;77682365P;26-05-26;16:26;MADRID;64;h;Fibra 600Mb;9363;10;n;1;Avería técnica;406;Ana Ruiz
10102;64222791F;2026-04-01;19:37;C. Valenciana;62;M;tv premium;176,14 €;;s;2;Instalación;7;Federico Álvarez
10874;88554487V;20/11/2026;08:41;Comunidad Valenciana;999;M;FIBRA 600;47.95;;s;2;Atención al cliente;584;Federico Álvarez
10297;43601363S;09/06/2025;17:56;valencia;50;m;Fibra600;79,40;5;s;2;Atención al cliente;449;Ana Ruiz
11046;47262066W;03/11/2026;17:42;C. Valenciana;45;1;Fibra 600Mb;;9;N;1;;166;Menchu Rodríguez
10315;37594160Q;2025-04-07;10:38;Comunidad de Madrid;29;h;FIBRA 600;166,13;;NO;0;;886;Menchu Rodriguez
11023;63651141X;11/04/2026;13:30;Castilla la Mancha;71;m;FIBRA 600;39,46;6;No;0;;128;Ana Ruiz
10613;99680542R;01-10-25;20:03;madrid;199;2;Móvil 20GB;137,81;;SI;0;;313;Gertrudis Pérez
11161;17327790X;07/08/2026;09:26;ANDALUCIA;20;2;FIBRA 600;188,64;4;No;1;Facturación;7;Gertrudis Pérez
10819;59407382E;03/03/2026;15:07;C. La Mancha;64;M;Fibra+Móvil;23,92 €;8;NO;0;;206;Manuel Sánchez
10969;81678827P;2026-05-21;21:23;Catalunya;19;Hombre;Móvil 20GB;60,46;10;;3;Instalación;78;Menchu Rodriguez
10302;45077732P;01/12/2026;12:44;Comunidad Valenciana;58;2;tv premium;50,07;9;s;0;;95;Menchu Rodríguez
10194;87688641G;15/04/2026;08:57;VALENCIA;27;Hombre;FIBRA 600;165,24 €;7;S;2;Atención al cliente;587;Federico Álvarez
10661;71732751V;14/12/2026;12:06;C. La Mancha;38;H;Móvil 20GB;;;SI;;;111;Menchu Rodriguez
10625;31028938R;2026-11-25;14:32;CATALUÑA;77;Hombre;Fibra+Móvil;133,90;9;NO;1;Portabilidad;585;Gertrudis Pérez
10666;33386543Q;2025-06-22;14:59;CLM;42;Mujer;Móvil 50GB;170,62;8;SI;2;Instalación;794;Menchu Rodríguez
10463;36174459G;20-05-25;13:22;CATALUÑA;32;H;Fibra 600Mb;88,60;;NO;1;Portabilidad;500;Menchu Rodríguez
11136;11700270Z;08/09/2025;11:55;Cataluña;62;Mujer;FIBRA + MOVIL;4004;6;Sí;2;Facturación;209;Manuel Sánchez
10519;28196987L;2025-06-23;15:17;Castilla-La Mancha;60;1;Fibra 600Mb;127,81;10;n;2;facturacion;775;Federico Álvarez
11053;47882061F;19/12/2026;08:30;Andalucía;20;1;TV Premium;159,53;10;No;;;812;Gertrudis Pérez
10126;35945849D;27/06/2025;11:29;C. Valenciana;41;1;Fibra 600Mb;75.54;9;n;3;;208;Gertrudis Pérez
10968;77731712G;26/04/2025;21:35;C. Valenciana;22;2;tv premium;11545;1;n;0;;684;Menchu Rodriguez
11073;55157934Y;07/10/2025;20:14;CATALUÑA;82;H;Móvil 50GB;187,41 €;4;SI;0;;274;Luciano Gómez
10842;51976249Y;21/05/2025;10:59;madrid;39;m;Fibra 600Mb;107,20;;Sí;2;Portabilidad;11200;Ana Ruiz
10105;98757339F;11/02/2026;10:44;Comunidad Valenciana;87;M;Fibra600;;7;;0;;190;Federico Álvarez
10049;66637424F;2025-09-17;08:25;Madrid;39;Hombre;Móvil 20GB;;4;N;4;Instalación;477;Menchu Rodríguez
10275;11646784T;16-11-25;14:30;Castilla-La Mancha;44;Mujer;Móvil 50GB;16768;3;;2;Avería técnica;11200;Gertrudis Pérez
11109;57441306Z;08/07/2025;17:06;Comunidad de Madrid;54;Hombre;TV Premium;155,00;;No;1;Atención al cliente;592;Menchu Rodriguez
10386;86214585V;14-12-25;21:16;CATALUÑA;76;M;TV Premium;85,41;6;s;2;;161;Menchu Rodríguez
10219;92510793V;2026-10-27;16:50;Andalucía;66;Mujer;Fibra600;55.40;4;s;0;;266;Manuel Sánchez
10053;58598500T;07/09/2026;15:15;Comunidad Valenciana;46;Hombre;Móvil 50GB;117,90;6;SI;1;AVERIA TECNICA;237;Manuel Sánchez
10580;37758194C;28/07/2026;10:57;C. Valenciana;77;1;Fibra+Móvil;10937;5;No;1;Instalación;82;Manuel Sánchez
10985;82549680H;2026-08-14;20:07;Castilla La Mancha ;199;Hombre;Fibra 600Mb;101,94;;;4;AVERIA TECNICA;76;Menchu Rodriguez
10397;42930680F;04-10-25;09:38;CASTILLA LA MANCHA;53;M;Móvil 20GB;125,20;;S;0;;840;Manuel Sánchez
10884;81011335H;28/05/2026;14:41;Madrid;42;Hombre;TV Premium;160.60;9;SI;0;;327;Menchu Rodríguez
10860;54211519M;18/04/2026;18:00;ANDALUCIA;43;2;MOVIL 20GB;136,29;4;s;4;;7;Menchu Rodriguez
10228;97908968A;2026-05-14;12:10;Comunidad Valenciana;82;m;MOVIL 20GB;161,51;8;S;1;Instalación;11200;Manuel Sánchez
10255;50312642C;09/11/2025;21:28;castilla la mancha;87;Hombre;Móvil 50GB;158,97;3;s;3;Portabilidad;374;Federico Álvarez
90030;68854810L;2026-05-01;21:10;Catalunya;83;m;MOVIL 20GB;84,73;3;s;0;;7;Ana Ruiz
10388;14585449D;2026-07-21;19:20;Comunidad de Madrid;53;Mujer;MOVIL 20GB;58,25;10;N;2;Facturación;862;Menchu Rodriguez
11194;29731843S;2025-12-24;21:33;andalucía;21;h;Móvil 20GB;131.14;6;N;0;;4;Menchu Rodríguez
10350;50138799D;25/06/2026;20:08;Castilla-La Mancha;199;H;FIBRA + MOVIL;;;;1;Instalación;689;Menchu Rodríguez
10637;27986981J;25-08-25;09:20;CLM;;H;Fibra 600Mb;;2;s;2;AVERIA TECNICA;103;Federico Álvarez
10423;26377569Z;2026-01-14;19:09;valencia;;H;Fibra 600Mb;93,81 €;10;n;3;Portabilidad;875;Menchu Rodríguez
10648;64567118Y;2026-05-13;16:48;Castilla la Mancha;47;m;FIBRA + MOVIL;53.82;10;NO;0;;58;Ana Ruiz
11055;51098868G;05-07-25;15:44;Castilla La Mancha ;82;1;TV Premium;20,78;10;SI;0;;325;Federico Álvarez
10865;32074746W;04/08/2026;17:08;cataluña;999;h;Móvil 50GB;37,30 €;7;No;;;7;Federico Álvarez
10237;66448765C;01/02/2026;09:03;Castilla La Mancha ;73;m;Móvil 20GB;119,44;2;Sí;0;;265;Federico Álvarez
10663;18337806R;2026-08-19;11:49;VALENCIA;65;m;Fibra+Móvil;85,13 €;2;SI;1;Portabilidad;734;Federico Álvarez
10256;99629810A;14/11/2026;18:37;Comunidad Valenciana;64;h;FIBRA + MOVIL;72,40;9;S;1;;543;Ana Ruiz
11183;72831199A;05/06/2026;17:03;C. La Mancha;199;Mujer;TV Premium;96.62;4;No;1;;163;Luciano Gómez
11182;39674599R;17/06/2025;15:01;Cataluña;23;2;FIBRA 600;118,70;;Sí;2;facturacion;604;Menchu Rodríguez
10836;72223918A;20/12/2026;16:20;Catalunya;86;h;Móvil 20GB;;1;No;0;;559;Federico Álvarez
11000;27379123L;18/05/2026;10:10;Castilla La Mancha ;18;Hombre;Fibra+Móvil;143,09;1;N;4;facturacion;401;Federico Álvarez
10125;30794330T;26/08/2026;09:58;Castilla-La Mancha;40;H;Fibra600;28,20;5;No;;;77;Manuel Sánchez
10927;90346064T;12/07/2026;15:58;Andalucía;43;H;Móvil 20GB;35.67;;No;;;646;Gertrudis Pérez
10737;85544819Y;23/10/2026;09:22;MADRID;69;M;tv premium;42,56 €;9;s;4;Instalación;141;Manuel Sánchez
10831;19073478B;03-02-25;09:04;C. La Mancha;999;1;Fibra600;33,48;7;s;4;Portabilidad;105;Ana Ruiz
11094;95975660F;23/12/2026;17:20;Andalucía;67;Hombre;FIBRA + MOVIL;32,05 €;1;SI;0;;405;Luciano Gómez
10957;92528250R;08/08/2026;13:46;CLM;199;1;FIBRA + MOVIL;132,41;;NO;0;;793;Manuel Sánchez
10453;27220917S;2025-08-04;18:40;valencia;87;1;FIBRA 600;;8;n;1;Avería técnica;709;Ana Ruiz
10020;21932449Y;24/07/2025;21:41;Catalunya;32;1;Móvil 50GB;;5;NO;2;Atención al cliente;346;Ana Ruiz
10434;99540141K;20/09/2026;16:09;VALENCIA;36;2;FIBRA + MOVIL;96,13 €;3;;0;;486;Menchu Rodriguez
11162;76105020Z;03/08/2026;13:09;cataluña;55;M;Fibra600;27.26;5;;2;Instalación;620;Manuel Sánchez
10716;95582799N;28/04/2026;11:16;Catalunya;71;H;Fibra 600Mb;165,56;5;NO;4;Instalación;146;Gertrudis Pérez
10598;34707191L;23/06/2025;17:04;madrid;53;m;TV Premium;152,22;10;N;2;Instalación;483;Menchu Rodriguez
11188;88823572G;19/09/2026;20:03;CASTILLA LA MANCHA;-3;1;Fibra600;63,67;2;NO;1;;554;Federico Álvarez
10869;25483377F;2025-09-20;12:34;C. Valenciana;199;m;Fibra600;188,11 €;;No;0;;743;Gertrudis Pérez
10209;46140798W;26-07-26;14:02;valencia;0;H;Móvil 50GB;;8;NO;;;387;Gertrudis Pérez
10940;33169369J;10/08/2026;08:09;ANDALUCIA;41;1;Fibra 600Mb;167,07;3;NO;2;facturacion;462;Luciano Gómez
10578;21357988E;09-02-25;17:36;cataluña;80;Mujer;Móvil 20GB;26,60;10;;2;;8400;Ana Ruiz
10399;61366199N;2026-03-05;12:14;Andalucia;51;M;Fibra+Móvil;137,81;5;S;;;389;Gertrudis Pérez
10295;39471591R;24/11/2025;10:49;VALENCIA;49;Hombre;Fibra600;51,07 €;8;Sí;2;;615;Federico Álvarez
10044;30485872R;09/09/2026;09:40;Castilla la Mancha;56;Hombre;TV Premium;54,13;4;s;3;Facturación;744;Menchu Rodríguez
10431;17412639P;01/04/2026;12:04;C. Madrid;21;m;Móvil 50GB;93,61;1;No;2;facturacion;415;Gertrudis Pérez
10615;18169592N;28/12/2025;17:46;Comunidad Valenciana;85;Mujer;MOVIL 20GB;92,97;4;N;1;AVERIA TECNICA;8400;Federico Álvarez
10550;78687632C;06-06-26;16:01;Andalucía;199;H;tv premium;92,01;;n;0;;347;Menchu Rodriguez
10021;54004703R;05/06/2026;17:16;ANDALUCIA;80;H;Fibra600;30,39;3;n;4;Portabilidad;131;Gertrudis Pérez
10069;96294765V;19-08-25;12:54;valencia;74;H;FIBRA + MOVIL;;5;N;2;Atención al cliente;7;Luciano Gómez
10652;92919857H;2025-06-14;09:56;Comunidad Valenciana;32;Hombre;Móvil 50GB;89.48;;Sí;0;;481;Manuel Sánchez
10784;11933198C;01/12/2025;18:50;VALENCIA;47;H;MOVIL 20GB;146,04 €;6;N;2;Atención al cliente;561;Manuel Sánchez
10524;75380788N;19/09/2026;13:20;Castilla la Mancha;;h;Fibra 600Mb;61,93 €;8;No;4;Portabilidad;771;Federico Álvarez
10758;47353347T;07/04/2025;18:11;CLM;53;1;Móvil 20GB;30.57;10;;0;;7;Menchu Rodríguez
10867;85054832P;2026-02-06;17:02;CLM;44;2;FIBRA + MOVIL;187,79 €;5;N;1;Avería técnica;8400;Ana Ruiz
10690;51357036R;03/07/2026;20:16;Cataluña;51;M;tv premium;29.30;;;3;Portabilidad;801;Manuel Sánchez
11153;35569433V;21/08/2026;11:30;Madrid;45;M;FIBRA + MOVIL;140,12;;SI;2;Portabilidad;325;Gertrudis Pérez
10942;87011146G;11-06-25;17:36;CASTILLA LA MANCHA;66;H;MOVIL 20GB;118,21;1;No;2;AVERIA TECNICA;297;Menchu Rodriguez
10299;98526585J;2026-12-09;17:42;Catalunya;199;M;Fibra+Móvil;127,31 €;4;N;1;Portabilidad;136;Manuel Sánchez
10797;77112208A;2025-07-16;21:18;Castilla-La Mancha;65;Hombre;tv premium;91,36;;s;;;763;Menchu Rodríguez
10914;32703262N;17/10/2026;17:33;Comunidad de Madrid;79;m;Móvil 20GB;126.83;1;Sí;2;Portabilidad;677;Menchu Rodríguez
10542;60814108A;2026-12-16;16:03;CASTILLA LA MANCHA;49;m;Fibra+Móvil;118,64;3;S;1;Instalación;488;Menchu Rodriguez
10996;22979877K;19-09-25;13:20;Castilla La Mancha ;999;h;Fibra600;32.76;;S;1;facturacion;131;Manuel Sánchez
10113;52510777P;04/12/2025;13:43;andalucía;65;Mujer;Fibra+Móvil;160.99;7;NO;1;Portabilidad;704;Ana Ruiz
10694;10406940P;07/12/2026;20:15;MADRID;83;H;Fibra+Móvil;77.59;;s;2;Portabilidad;165;Luciano Gómez
10240;61144695Y;04/07/2026;15:39;Madrid;79;h;tv premium;137,61;1;n;;;419;Menchu Rodríguez
10879;58044472T;23/06/2025;14:34;VALENCIA;59;M;TV Premium;124,63;1;n;1;Atención al cliente;798;Ana Ruiz
10763;57303782X;21-07-25;11:21;castilla la mancha;79;Hombre;Móvil 20GB;;1;Sí;0;;616;Menchu Rodriguez
10845;23793167P;06/12/2026;09:01;cataluña;49;Hombre;FIBRA + MOVIL;50,62;;NO;1;Instalación;869;Ana Ruiz
10574;78154241X;2026-10-05;10:22;Catalunya;46;2;TV Premium;152.83;10;N;3;AVERIA TECNICA;747;Gertrudis Pérez
10552;58298959V;2026-04-08;11:29;Castilla La Mancha ;20;Mujer;FIBRA 600;125,35;;n;1;Facturación;4;Gertrudis Pérez
10284;32957128G;23/01/2025;20:40;CATALUÑA;36;1;FIBRA + MOVIL;57,63 €;6;Sí;1;AVERIA TECNICA;151;Ana Ruiz
90772;67799902H;27/03/2026;10:16;Andalucía;34;m;FIBRA 600;;7;Sí;3;Atención al cliente;272;Menchu Rodríguez
10772;85628708J;12/09/2026;13:14;Cataluña;64;1;tv premium;93,17;3;N;2;AVERIA TECNICA;180;Gertrudis Pérez
10402;86500984T;2026-06-22;10:57;Castilla La Mancha ;62;H;FIBRA + MOVIL;50.51;;NO;1;Facturación;630;Gertrudis Pérez
10293;98626073N;16/07/2026;11:30;ANDALUCIA;52;h;Móvil 50GB;;8;n;3;Avería técnica;4;Federico Álvarez
10266;29105497C;05-05-26;19:42;MADRID;48;1;MOVIL 20GB;100.71;;n;0;;597;Luciano Gómez
10773;78261552D;15-11-26;08:21;C. Madrid;38;M;Fibra+Móvil;50,87 €;1;No;;;843;Menchu Rodríguez
10079;67190382V;23/09/2025;08:17;valencia;;2;tv premium;175,93;4;;;;166;Luciano Gómez
10788;69345996R;25-06-25;11:55;Andalucia;32;h;Móvil 20GB;161,97;7;S;4;;754;Manuel Sánchez
11152;31913715C;23/09/2026;09:19;valencia;86;2;Móvil 50GB;112.53;4;N;1;AVERIA TECNICA;372;Ana Ruiz
10157;26967521R;2026-08-03;14:03;Catalunya;24;h;Móvil 20GB;61,57;;;0;;397;Menchu Rodriguez
10352;26299427K;19-03-26;09:17;valencia;67;m;FIBRA 600;23.98;6;N;0;;489;Luciano Gómez
10706;36913274T;06-09-26;16:40;Castilla la Mancha;-3;Mujer;Fibra 600Mb;45,98;9;;0;;233;Menchu Rodríguez
11154;16767247K;17/06/2026;09:42;andalucía;72;Hombre;Móvil 20GB;170,70;1;S;1;;76;Federico Álvarez
10261;40830985J;08/21/2025;10:02;Castilla-La Mancha;76;Mujer;FIBRA + MOVIL;25.35;;NO;1;;376;Menchu Rodriguez
10653;75201495B;2025-06-24;13:23;Andalucia;27;1;Fibra 600Mb;53,16;5;Sí;3;Portabilidad;252;Menchu Rodriguez
10995;32258622T;2026-12-24;10:24;MADRID;23;Mujer;Móvil 20GB;118,72 €;10;NO;4;Instalación;898;Menchu Rodríguez
10750;26418311F;24/09/2025;18:43;Comunidad de Madrid;21;2;Fibra 600Mb;107,84;2;S;2;Instalación;218;Manuel Sánchez
